AccidentID,Collision_Date,Year,Month,Weekday,Hour,Collision Type,How Collision Occurred,Injury Severity,Division,Ward,Intersection,OperatorDistracted,OperatorImpaired
2204080119,2022-04-08,2022,Apr,Friday,1300,Vehicle / Vehicle,"Sideswipe, Opposite Direction",Unknown Injury,South,5,Antrim Lp S,1,0
2204080156,2022-04-08,2022,Apr,Friday,1600,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Catalina Av N,0,0
2204080169,2022-04-08,2022,Apr,Friday,1200,Vehicle / Vehicle,Left Turn,No Injury,East,-,Craycroft Rd / 29th St,0,0
2204080183,2022-04-08,2022,Apr,Friday,2200,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,-,Drexel Rd,0,0
2204090098,2022-04-09,2022,Apr,Saturday,1300,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,East,2,Wilmot Rd / Broadway Bl,1,0
2204090103,2022-04-09,2022,Apr,Saturday,1400,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Prince Rd / Stone Av,0,0
2204090115,2022-04-09,2022,Apr,Saturday,1400,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,1,Irvington Rd / Landing Center Dr,0,0
2204090135,2022-04-09,2022,Apr,Saturday,1600,Vehicle / Vehicle,Left Turn,No Injury,South,5,Park Av / Tucson Marketplace Bl,0,0
2204090054,2022-04-09,2022,Apr,Saturday,0800,Vehicle / Vehicle,Left Turn,No Injury,West,3,Grant Rd / 1st Av,0,0
2204090121,2022-04-09,2022,Apr,Saturday,1500,Vehicle / Vehicle,Left Turn,No Injury,Midtown,6,Alvernon Wy / Broadway Bl,1,0
2204090157,2022-04-09,2022,Apr,Saturday,1900,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,4,22nd St / Pantano Rd / Pantano Pw,0,0
2204090175,2022-04-09,2022,Apr,Saturday,2000,Vehicle / Pedestrian,Unknown,Unknown Injury,South,1,Oak Tree Dr / Valencia Rd / Valley Indian Agency Connect Rd,1,0
2204090046,2022-04-09,2022,Apr,Saturday,0600,Vehicle / Vehicle,"Sideswipe, Opposite Direction",Non-Incapacitating Injury,Midtown,3,Alvernon Wy / Fort Lowell Rd,1,0
2204090099,2022-04-09,2022,Apr,Saturday,1300,Vehicle / Bicycle,Unknown,Non-Incapacitating Injury,West,3,Lester St E,0,0
2204090024,2022-04-09,2022,Apr,Saturday,0200,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,1,Valencia Rd / Missiondale Rd,0,1
2204090083,2022-04-09,2022,Apr,Saturday,1100,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,Midtown,6,E Pima St,1,0
2204090085,2022-04-09,2022,Apr,Saturday,1100,Vehicle / Vehicle,Left Turn,No Injury,Midtown,6,6th St / 5th St / Country Club Rd,0,0
2204090045,2022-04-09,2022,Apr,Saturday,0600,Single Vehicle,Single Vehicle,No Injury,Midtown,4,Calle Polar,1,0
2204090119,2022-04-09,2022,Apr,Saturday,1500,Single Vehicle,Single Vehicle,No Injury,East,2,Wrightstown Rd / Camino Seco,0,1
2204090119,2022-04-09,2022,Apr,Saturday,1500,Single Vehicle,Single Vehicle,Unknown Injury,East,-,Camino Seco / Wrightstown Rd,0,1
2204090141,2022-04-09,2022,Apr,Saturday,1700,Single Motorcycle,Single Vehicle,Non-Incapacitating Injury,East,4,Valencia Rd,0,0
2204090008,2022-04-09,2022,Apr,Saturday,0000,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,5,10th Av / 22nd St,1,0
2204090196,2022-04-09,2022,Apr,Saturday,2200,Single Vehicle,Single Vehicle,Unknown Injury,West,3,Grant Rd / 11th Av,1,0
2204090172,2022-04-09,2022,Apr,Saturday,2100,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,-,I10 Frontage Rd / Saint Marys Rd,0,0
2204100028,2022-04-10,2022,Apr,Sunday,0200,Single Vehicle,Single Vehicle,Unknown Injury,East,4,Valencia Rd / Kolb Rd,1,0
2204100118,2022-04-10,2022,Apr,Sunday,1700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,5,Park Av / 22nd St,0,0
2204100144,2022-04-10,2022,Apr,Sunday,1900,Vehicle / Vehicle,Left Turn,No Injury,East,2,Grant Rd / Tanque Verde Rd / Kolb Rd,0,0
2204100035,2022-04-10,2022,Apr,Sunday,0300,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,South,1,Nogales Hy / Medina Rd,1,0
2204100068,2022-04-10,2022,Apr,Sunday,1000,Vehicle / Motorcycle,Left Turn,Non-Incapacitating Injury,West,3,1st Av / Prince Rd,0,0
2204100125,2022-04-10,2022,Apr,Sunday,1800,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,East,6,Park Place Dr / Chantilly Dr / Broadway Bl,0,0
2204100013,2022-04-10,2022,Apr,Sunday,0000,Single Vehicle,Single Vehicle,No Injury,South,5,6th Av / 44th St,0,1
2204100083,2022-04-10,2022,Apr,Sunday,1200,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,Midtown,6,Craycroft Rd / 22nd St,0,0
2204100033,2022-04-10,2022,Apr,Sunday,0300,Single Vehicle,Single Vehicle,Unknown Injury,Midtown,-,Dodge Blvd / Seneca St,0,0
2204100106,2022-04-10,2022,Apr,Sunday,1500,Vehicle / Vehicle,Head-On (Front To Front),Possible Injury,South,-,Valencia Rd / Midvale Park Rd,0,0
2204100145,2022-04-10,2022,Apr,Sunday,1900,Vehicle / Vehicle,"Sideswipe, Same Direction",Non-Incapacitating Injury,South,-,Irvington Rd,0,0
2204110094,2022-04-11,2022,Apr,Monday,0900,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,3,Yavapai Rd / Oracle Rd,0,0
2204110114,2022-04-11,2022,Apr,Monday,1100,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,3,Stone Lp / River Rd / Stone Av,0,0
2204110013,2022-04-11,2022,Apr,Monday,0100,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,Midtown,2,Grant Rd / Swan Rd,0,0
2204110210,2022-04-11,2022,Apr,Monday,1600,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,East,2,Pantano Rd / 22nd St,1,0
2204110223,2022-04-11,2022,Apr,Monday,1700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,5,Campbell Av / Drexel Rd,0,0
2204110236,2022-04-11,2022,Apr,Monday,1800,Vehicle / Vehicle,Left Turn,No Injury,East,2,Pantano Rd / Broadway Bl,0,0
2204110170,2022-04-11,2022,Apr,Monday,1400,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Castro Av / Fort Lowell Rd,1,0
2204110195,2022-04-11,2022,Apr,Monday,1500,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,West,3,1st Av / Prince Rd,0,0
2204110087,2022-04-11,2022,Apr,Monday,0900,Vehicle / Vehicle,Left Turn,No Injury,Midtown,5,Aviation Pw / 22nd St Eb On Ramp,1,0
2204110256,2022-04-11,2022,Apr,Monday,2000,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,5,Campbell Av / Benson Hy,0,0
2204110229,2022-04-11,2022,Apr,Monday,1700,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,6,E Drachman St,1,1
2204110244,2022-04-11,2022,Apr,Monday,1800,Vehicle / Bicycle,Unknown,No Injury,Midtown,5,Alvernon Wy / 22nd St,0,0
2204110099,2022-04-11,2022,Apr,Monday,1000,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,-,Park Ave / I10 Frontage Rd,0,0
2204110177,2022-04-11,2022,Apr,Monday,1400,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,-,Valencia Rd / Park Ave,0,0
2204110190,2022-04-11,2022,Apr,Monday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,East,-,Kolb Rd / Valencia Rd,0,0
2204110226,2022-04-11,2022,Apr,Monday,1700,Single Vehicle,Single Vehicle,Possible Injury,South,-,Valencia Rd,0,0
2204110237,2022-04-11,2022,Apr,Monday,1800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,-,Campbell Ave,0,0
2204110239,2022-04-11,2022,Apr,Monday,1900,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,-,Pantano Pw / 22nd St,0,0
2204120073,2022-04-12,2022,Apr,Tuesday,0900,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,4,Golf Links Rd / Swan Rd,0,0
2204120149,2022-04-12,2022,Apr,Tuesday,1400,Vehicle / Vehicle,Unknown,No Injury,Midtown,6,Treat Av / Speedway Bl,0,0
2204120029,2022-04-12,2022,Apr,Tuesday,0500,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,West,1,Delaware St / Grande Av,1,0
2204120164,2022-04-12,2022,Apr,Tuesday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,3,Romero Rd / Prince Rd,0,0
2204120148,2022-04-12,2022,Apr,Tuesday,1400,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Beverly Av / 22nd St,0,0
2204120127,2022-04-12,2022,Apr,Tuesday,1200,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,West,3,Freeway,1,0
2204120155,2022-04-12,2022,Apr,Tuesday,1400,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,13th Av / Speedway Bl,1,0
2204120192,2022-04-12,2022,Apr,Tuesday,1600,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,Midtown,6,Craycroft Rd / Pima St,0,0
2204120046,2022-04-12,2022,Apr,Tuesday,0700,Vehicle / Vehicle,Left Turn,No Injury,South,5,Park Av / Irvington Rd,0,0
2204120050,2022-04-12,2022,Apr,Tuesday,0700,Vehicle / Vehicle,Left Turn,No Injury,Midtown,3,Glenn St E,0,0
2204120052,2022-04-12,2022,Apr,Tuesday,0800,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,5,Park Av / 18th St,1,0
2204120120,2022-04-12,2022,Apr,Tuesday,0700,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,-,W Valencia,0,0
2204120182,2022-04-12,2022,Apr,Tuesday,1600,Vehicle / Vehicle,Left Turn,No Injury,East,-,Broadway Blvd / Kolb Rd,0,0
2204120188,2022-04-12,2022,Apr,Tuesday,1700,Vehicle / Vehicle,Left Turn,No Injury,Midtown,-,22nd St,0,0
2204120200,2022-04-12,2022,Apr,Tuesday,1900,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,-,Bilby Rd / Fontana Ave,0,0
2204130027,2022-04-13,2022,Apr,Wednesday,0700,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,5,Alvernon Wy / 31st St / Palo Verde Rd,0,0
2204130215,2022-04-13,2022,Apr,Wednesday,2100,Vehicle / Bicycle,Unknown,Non-Incapacitating Injury,South,5,Alvernon Wy / Benson Hy,0,0
2204130086,2022-04-13,2022,Apr,Wednesday,1100,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,5,Valencia Rd / Country Club Rd,0,0
2204130137,2022-04-13,2022,Apr,Wednesday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,East,2,Wilmot Rd / Broadway Bl,0,0
2204130209,2022-04-13,2022,Apr,Wednesday,2000,Vehicle / Vehicle,Left Turn,Possible Injury,Midtown,6,Craycroft Rd / Broadway Bl,0,0
2204130007,2022-04-13,2022,Apr,Wednesday,0000,Single Vehicle,Single Vehicle,Possible Injury,Midtown,3,Campbell Av / Roger Rd,0,0
2204130057,2022-04-13,2022,Apr,Wednesday,1000,Vehicle / Vehicle,Left Turn,Incapacitating Injury,Midtown,4,Swan Rd / 29th St,0,1
2204130132,2022-04-13,2022,Apr,Wednesday,1400,Vehicle / Vehicle,Left Turn,No Injury,West,3,1st Av / Prince Rd,0,1
2204130219,2022-04-13,2022,Apr,Wednesday,2000,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,Silverbell Rd / Sweetwater Dr,1,0
2203130170,2022-04-13,2022,Apr,Wednesday,2300,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,-,I-10 Exit 261 Crossing / Mp-260,0,0
2204130015,2022-04-13,2022,Apr,Wednesday,0600,Vehicle / Vehicle,Left Turn,No Injury,South,-,W Starr Pass Bl / Freeway,0,0
2204130096,2022-04-13,2022,Apr,Wednesday,1400,Vehicle / Vehicle,Angle (Front To Side),No Injury,South,-,S La Cholla Blvd / W San Marcos Bl,0,0
2204140002,2022-04-13,2022,Apr,Wednesday,2300,Single Vehicle,Single Vehicle,No Injury,West,-,18th St / I-10 Exit 259 E2-Ramp,0,0
P2204130181,2022-04-13,2022,Apr,Wednesday,1800,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,South,-,Benson Hwy / Alvernon Way,0,0
2204140014,2022-04-14,2022,Apr,Thursday,0100,Single Vehicle,Single Vehicle,No Injury,Midtown,4,Golf Links Rd / Swan Rd,1,1
2204140209,2022-04-14,2022,Apr,Thursday,1600,Vehicle / Vehicle,Left Turn,Unknown Injury,South,1,Oak Tree Dr / Valencia Rd / Valley Indian Agency Connect Rd,0,0
2204140218,2022-04-14,2022,Apr,Thursday,1700,Vehicle / Vehicle,Left Turn,Possible Injury,South,5,Ajo Wy / Park Av,0,0
2204140155,2022-04-14,2022,Apr,Thursday,1300,Vehicle / Vehicle,Left Turn,Possible Injury,Midtown,3,Fort Lowell Rd / Campbell Av,0,0
2204140273,2022-04-14,2022,Apr,Thursday,2000,Single Vehicle,Single Vehicle,No Injury,West,1,Grande Av / Emery St,1,0
2204140028,2022-04-14,2022,Apr,Thursday,0500,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,Midtown,6,Alvernon Wy / Broadway Bl,1,0
2204140030,2022-04-14,2022,Apr,Thursday,0600,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,West,3,Grant Rd / Stone Av,0,0
2204140162,2022-04-14,2022,Apr,Thursday,1300,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Oracle Rd / Roger Rd,1,0
2204140012,2022-04-14,2022,Apr,Thursday,0000,Vehicle / Vehicle,Other,Possible Injury,South,-,Irvington Rd / Aleppo Dr,0,0
2204140041,2022-04-14,2022,Apr,Thursday,0700,Single Vehicle,Single Vehicle,Unknown Injury,South,-,Valencia Rd,0,0
2204140045,2022-04-14,2022,Apr,Thursday,0700,Single Vehicle,Single Vehicle,No Injury,South,-,E Irvington,0,0
2204140196,2022-04-14,2022,Apr,Thursday,1700,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,-,Irvington Rd / Fremont Ave,0,0
2204140205,2022-04-14,2022,Apr,Thursday,1600,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,-,Grant Rd,0,0
2204150140,2022-04-15,2022,Apr,Friday,1500,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,6,Helen St / Euclid Av,0,0
2204150159,2022-04-15,2022,Apr,Friday,1700,Single Vehicle,Single Vehicle,Possible Injury,Midtown,6,Craycroft Rd / Bellevue St,0,1
2204150167,2022-04-15,2022,Apr,Friday,1800,Vehicle / Vehicle,Unknown,Non-Incapacitating Injury,West,3,River Rd / Ethan Crossing Ln,1,0
2204150149,2022-04-15,2022,Apr,Friday,1600,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,2,Kolb Rd / Golf Links Rd,1,0
2204150156,2022-04-15,2022,Apr,Friday,1700,Vehicle / Vehicle,Left Turn,Possible Injury,South,1,Midvale Park Rd / Valencia Rd,0,0
2204150165,2022-04-15,2022,Apr,Friday,1800,Vehicle / Pedestrian,Unknown,Non-Incapacitating Injury,South,1,Holladay Dr / Drexel Rd,1,0
2204150082,2022-04-15,2022,Apr,Friday,1100,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,East,4,Escalante Rd / Camino Seco,0,0
2204150211,2022-04-15,2022,Apr,Friday,2200,Vehicle / Vehicle,Angle (Front To Side),Unknown Injury,South,1,Mission Rd / Silverlake Rd,1,0
2204150037,2022-04-15,2022,Apr,Friday,0700,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,Midtown,3,E Glenn St,1,0
2204150099,2022-04-15,2022,Apr,Friday,1200,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,6,Timrod St / Alvernon Wy,0,0
2204150175,2022-04-15,2022,Apr,Friday,1900,Vehicle / Vehicle,Left Turn,No Injury,South,5,Nogales Hy / Irvington Rd / 6th Av,0,0
2204150018,2022-04-15,2022,Apr,Friday,0200,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,6,5th Av N,1,1
2204150144,2022-04-15,2022,Apr,Friday,1500,Vehicle / Vehicle,Left Turn,No Injury,East,6,Craycroft Rd / Speedway Bl,0,0
2204150169,2022-04-15,2022,Apr,Friday,1800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,3,River Rd / Ethan Crossing Ln,0,0
2204150033,2022-04-15,2022,Apr,Friday,0600,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,South,-,Valencia Rd / Oak Tree Dr,0,0
2204150041,2022-04-15,2022,Apr,Friday,0800,Vehicle / Vehicle,Left Turn,No Injury,South,-,Irvington / I-19,0,0
2204150098,2022-04-15,2022,Apr,Friday,1200,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,-,Wetmore Rd / Stone Ave,0,0
2204150196,2022-04-15,2022,Apr,Friday,2000,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,Midtown,-,Grant Rd / Beverly Ave,0,0
2204150221,2022-04-15,2022,Apr,Friday,2200,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,-,Speedway Blvd,0,0
2204160094,2022-04-16,2022,Apr,Saturday,1300,Vehicle / Motorcycle,Rear-End (Front To Back),Non-Incapacitating Injury,West,3,Delano St E,0,0
2204160097,2022-04-16,2022,Apr,Saturday,1300,Single Vehicle,Single Vehicle,No Injury,East,2,Pantano Rd / Broadway Bl,0,0
2204160086,2022-04-16,2022,Apr,Saturday,1100,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,4,Craycroft Rd / Golf Links Rd,0,0
2204160152,2022-04-16,2022,Apr,Saturday,1800,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,3,Country Club Rd / Fort Lowell Rd,0,0
2204160100,2022-04-16,2022,Apr,Saturday,1200,Vehicle / Vehicle,Left Turn,Incapacitating Injury,East,4,Kolb Rd / Camino Boleadoras,1,0
2204160108,2022-04-16,2022,Apr,Saturday,1400,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,Midtown,5,Alvernon Wy / 22nd St,0,0
2204160131,2022-04-16,2022,Apr,Saturday,1500,Vehicle / Vehicle,Head-On (Front To Front),Possible Injury,Midtown,6,Pima St / Alvernon Wy,0,0
2204160140,2022-04-16,2022,Apr,Saturday,1800,Single Vehicle,Single Vehicle,No Injury,Midtown,3,Flower St E,0,0
2204160173,2022-04-16,2022,Apr,Saturday,2000,Single Vehicle,Single Vehicle,Non-Incapacitating Injury,Midtown,4,Golf Links Rd / Swan Rd,0,1
2204160075,2022-04-16,2022,Apr,Saturday,1100,Vehicle / Vehicle,Angle (Front To Side),Possible Injury,East,-,Golf Links Rd / Harrison Rd,0,0
P2204160169,2022-04-16,2022,Apr,Saturday,2000,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,-,Pantano Rd / Broadway Blvd,0,0
2204170041,2022-04-17,2022,Apr,Sunday,0600,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,East,2,Grady Av N,0,0
2204170040,2022-04-17,2022,Apr,Sunday,0600,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,3,1st Av / Prince Rd,0,0
2204170141,2022-04-17,2022,Apr,Sunday,2000,Vehicle / Vehicle,Left Turn,Possible Injury,East,2,22nd St / Kolb Rd,1,0
2204170107,2022-04-17,2022,Apr,Sunday,1500,Single Vehicle,Single Vehicle,Possible Injury,East,2,Sabino Canyon Rd / Kolb Rd,1,1
2204170135,2022-04-17,2022,Apr,Sunday,1900,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,1,Valencia Rd / Missiondale Rd,1,0
2204170095,2022-04-17,2022,Apr,Sunday,1400,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,-,Kolb Rd / Valencia Rd,0,0
2204180030,2022-04-18,2022,Apr,Monday,0600,Vehicle / Bicycle,Unknown,Unknown Injury,Midtown,6,Sycamore Bl / Grant Rd,1,0
2204180077,2022-04-18,2022,Apr,Monday,1000,Vehicle / Vehicle,Rear-End (Front To Back),Possible Injury,West,3,Park Av / Grant Rd,0,0
2204180088,2022-04-18,2022,Apr,Monday,1000,Vehicle / Vehicle,Angle (Front To Side),No Injury,East,2,Kolb Rd / Speedway Bl,0,0
2204180145,2022-04-18,2022,Apr,Monday,1500,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,South,1,Oak Tree Dr / Valencia Rd / Valley Indian Agency Connect Rd,0,0
2204180209,2022-04-18,2022,Apr,Monday,2100,Vehicle / Vehicle,"Sideswipe, Same Direction",No Injury,West,3,Mabel St W,1,1
2204180165,2022-04-18,2022,Apr,Monday,1700,Vehicle / Vehicle,Left Turn,Non-Incapacitating Injury,East,4,Houghton Rd / Bell Rock Tr,0,0
2204180078,2022-04-18,2022,Apr,Monday,1000,Vehicle / Vehicle,Left Turn,No Injury,Midtown,3,Fort Lowell Rd / Campbell Av,0,0
2204180005,2022-04-18,2022,Apr,Monday,0000,Vehicle / Pedestrian,Unknown,Fatal Injury,West,1,Ironwood Hill Dr / Greasewood Rd,1,0
2204180168,2022-04-18,2022,Apr,Monday,1700,Vehicle / Vehicle,Left Turn,No Injury,Midtown,4,Kolb Rd / Irvington Rd,0,0
2204180195,2022-04-18,2022,Apr,Monday,2000,Vehicle / Vehicle,Left Turn,Unknown Injury,West,3,Oracle Rd / Blacklidge Dr,1,0
2204180217,2022-04-18,2022,Apr,Monday,2200,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,South,1,Starr Pass Bl / Farmington Rd,0,0
2204180027,2022-04-18,2022,Apr,Monday,0400,Vehicle / Vehicle,Left Turn,No Injury,South,-,Ajo Way / Kino Ajo Connection Ramp,0,0
2204180051,2022-04-18,2022,Apr,Monday,0800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,-,Broadway Blvd / La Creciente,0,0
2204180053,2022-04-18,2022,Apr,Monday,1000,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,West,-,Park Ave,0,0
2204180115,2022-04-18,2022,Apr,Monday,1400,Vehicle / Vehicle,Angle (Front To Side),No Injury,Midtown,-,Swan Rd,0,0
2204180127,2022-04-18,2022,Apr,Monday,1400,Vehicle / Vehicle,Rear-End (Front To Back),Unknown Injury,Midtown,-,22nd St / Randolph Way,0,0
2204180140,2022-04-18,2022,Apr,Monday,1500,Vehicle / Vehicle,"Sideswipe, Same Direction",No Injury,Midtown,-,Pima St,0,0
2204180160,2022-04-18,2022,Apr,Monday,1700,Single Vehicle,Single Vehicle,Non-Incapacitating Injury,East,-,Kolb Rd,0,0
2204180163,2022-04-18,2022,Apr,Monday,1700,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,West,-,Grant,0,0
2204180166,2022-04-18,2022,Apr,Monday,1700,Vehicle / Vehicle,"Sideswipe, Opposite Direction",No Injury,South,-,12th Ave / 44th St,0,0
2204180169,2022-04-18,2022,Apr,Monday,1600,Bus-Involved Collision,"Sideswipe, Same Direction",No Injury,East,-,Broadway Blvd / Craycroft Rd,0,0
2204180213,2022-04-18,2022,Apr,Monday,2200,Single Vehicle,Single Vehicle,Unknown Injury,East,-,Escalante Rd,0,0
2204190220,2022-04-19,2022,Apr,Tuesday,1700,Vehicle / Vehicle,Head-On (Front To Front),Non-Incapacitating Injury,Midtown,5,Randolph Pw S,1,1
2204190149,2022-04-19,2022,Apr,Tuesday,1300,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,2,Sabino Canyon Rd / Tanque Verde Rd,1,0
2204190207,2022-04-19,2022,Apr,Tuesday,1300,Vehicle / Pedestrian,Unknown,Possible Injury,East,6,Wilmot Rd / Speedway Bl,0,0
2204190007,2022-04-19,2022,Apr,Tuesday,0000,Vehicle / Pedestrian,Unknown,Possible Injury,West,3,Wetmore Rd / 1st Av,0,0
2204190239,2022-04-19,2022,Apr,Tuesday,1800,Vehicle / Vehicle,Left Turn,No Injury,West,3,River Rd / 1st Av,0,0
2204190253,2022-04-19,2022,Apr,Tuesday,2000,Single Motorcycle,Single Vehicle,Incapacitating Injury,West,6,Euclid Av / University Bl,1,0
2204190120,2022-04-19,2022,Apr,Tuesday,1000,Vehicle / Vehicle,"Sideswipe, Same Direction",No Injury,South,5,Ajo Wy / Park Av,0,0
2204190067,2022-04-19,2022,Apr,Tuesday,0800,Vehicle / Vehicle,Angle (Front To Side),No Injury,West,-,Stone Ave / Grant Rd,0,0
2204190074,2022-04-19,2022,Apr,Tuesday,0800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,Midtown,-,Grant Rd,0,0
2204190077,2022-04-19,2022,Apr,Tuesday,0800,Vehicle / Vehicle,Rear-End (Front To Back),No Injury,East,-,Golf Links Rd,0,0
2204190095,2022-04-19,2022,Apr,Tuesday,0900,Vehicle / Pedestrian,Other,Incapacitating Injury,West,-,Limberlost Dr / Oracle Rd,0,0
2204190168,2022-04-19,2022,Apr,Tuesday,1400,Vehicle / Vehicle,Angle (Front To Side),Non-Incapacitating Injury,West,-,Fairview Ave / Glenn St,0,0
2204190223,2022-04-19,2022,Apr,Tuesday,1700,Vehicle / Vehicle,Left Turn,No Injury,Midtown,-,Broadway Blvd / Craycroft Rd,0,0
2204190256,2022-04-19,2022,Apr,Tuesday,2000,Vehicle / Bicycle,Left Turn,Non-Incapacitating Injury,West,-,6th St / 6th Ave,0,0
